"year" "area" "price"
"6201" 11 43 33120
"6202" 25 51 13775
"6203" 12 69 56838
"6204" 4 41 45647
"6205" 7 54 52403
"6206" 30 48 5000
"6207" 2 34 43043
"6208" 7 40 38007
"6209" 25 35 5000
"6210" 21 32 5000
"6211" 1 45 56188
"6212" 4 53 57728
"6213" 4 45 50527
"6214" 14 31 16947
"6215" 21 55 24869
"6216" 27 69 26263
"6217" 23 81 46185
"6218" 28 38 5000
"6219" 14 31 16585
"6220" 5 44 46568
"6221" 11 47 37522
"6222" 4 37 42331
"6223" 21 38 9488
"6224" 30 141 88587
"6225" 2 58 66086
"6226" 20 31 5000
"6227" 7 118 112636
"6228" 15 47 29561
"6229" 7 55 54275
"6230" 4 109 110308
"6231" 18 32 10413
"6232" 27 68 26440
"6233" 8 60 55695
"6234" 10 56 48001
"6235" 29 84 36217
"6236" 25 46 9128
"6237" 25 44 6674
"6238" 10 56 48537
"6239" 10 38 31532
"6240" 10 73 65548
"6241" 12 41 29638
"6242" 20 30 5000
"6243" 5 40 43800
"6244" 9 46 41225
"6245" 11 39 29974
"6246" 3 40 47535
"6247" 13 32 19236
"6248" 4 45 49166
"6249" 17 55 32895
"6250" 29 38 5000
"6251" 6 30 31611
"6252" 23 36 5000
"6253" 1 32 42593
"6254" 27 94 49237
"6255" 23 57 22922
"6256" 30 99 48613
"6257" 12 57 45178
"6258" 26 63 23483
"6259" 14 31 16303
"6260" 18 31 8722
"6261" 14 42 26453
"6262" 24 65 28673
"6263" 22 50 19248
"6264" 23 69 35030
"6265" 26 57 17632
"6266" 14 68 51935
"6267" 26 52 12581
"6268" 16 94 72212
"6269" 16 38 18845
"6270" 13 56 42416
"6271" 22 43 11993
"6272" 27 37 5000
"6273" 12 38 26391
"6274" 29 36 5000
"6275" 2 57 64606
"6276" 13 31 18597
"6277" 22 86 52607
"6278" 13 44 31055
"6279" 4 36 40741
"6280" 27 108 63983
"6281" 12 55 42855
"6282" 18 36 12691
"6283" 18 35 12853
"6284" 1 58 68184
"6285" 30 35 5000
"6286" 28 31 5000
"6287" 18 52 28687
"6288" 1 36 47595
"6289" 15 64 45304
"6290" 22 52 21166
"6291" 1 69 78363
"6292" 11 56 46330
"6293" 26 32 5000
"6294" 1 34 45621
"6295" 14 33 18159
"6296" 13 76 61704
"6297" 25 35 5000
"6298" 9 55 49463
"6299" 15 45 27925
"6300" 9 78 71735
"6301" 13 51 37852
"6302" 20 33 6609
"6303" 3 63 68647
"6304" 5 58 59673
"6305" 23 39 6604
"6306" 9 141 131246
"6307" 14 75 58925
"6308" 19 35 10069
"6309" 3 33 39757
"6310" 11 81 69982
"6311" 5 31 35290
"6312" 21 58 27829
"6313" 13 42 29213
"6314" 27 73 30268
"6315" 29 124 75225
"6316" 6 32 33437
"6317" 15 75 56282
"6318" 17 93 69374
"6319" 29 35 5000
"6320" 29 50 5000
"6321" 1 78 86828
"6322" 22 52 20601
"6323" 13 39 25023
"6324" 19 67 39253
"6325" 29 35 5000
"6326" 4 47 51277
"6327" 17 33 12024
"6328" 7 67 65260
"6329" 6 44 45266
"6330" 26 37 5000
"6331" 20 47 19759
"6332" 27 41 5000
"6333" 20 64 35982
"6334" 12 57 44872
"6335" 22 50 17442
"6336" 15 45 28325
"6337" 12 104 88998
"6338" 27 62 19255
"6339" 25 41 5000
"6340" 20 32 5706
"6341" 5 58 60764
"6342" 3 76 81326
"6343" 10 69 60257
"6344" 6 35 37030
"6345" 25 48 9669
"6346" 15 42 24733
"6347" 21 40 11087
"6348" 9 35 29443
"6349" 5 56 58143
"6350" 10 76 67369
"6351" 16 50 30518
"6352" 0 54 66076
"6353" 3 32 39303
"6354" 29 35 5000
"6355" 29 47 5000
"6356" 9 109 100999
"6357" 28 80 35149
"6358" 22 64 32173
"6359" 29 50 5000
"6360" 28 55 12234
"6361" 26 54 14106
"6362" 13 59 44988
"6363" 26 51 12167
"6364" 27 37 5000
"6365" 3 66 71676
"6366" 9 64 58673
"6367" 25 32 5000
"6368" 22 46 15376
"6369" 23 90 54002
"6370" 27 95 50908
"6371" 12 78 65132
"6372" 24 76 38161
"6373" 23 37 5000
"6374" 26 38 5000
"6375" 27 46 5000
"6376" 20 32 5000
"6377" 11 38 29423
"6378" 5 41 43627
"6379" 2 39 47669
"6380" 5 35 38664
"6381" 8 31 28683
"6382" 14 69 52389
"6383" 10 39 32259
"6384" 6 32 33183
"6385" 2 30 39618
"6386" 15 33 16863
"6387" 10 41 33282
"6388" 28 38 5000
"6389" 13 56 42186
"6390" 27 31 5000
"6391" 6 54 54428
"6392" 17 70 47653
"6393" 10 34 26730
"6394" 22 57 25101
"6395" 5 55 58030
"6396" 28 32 5000
"6397" 20 35 8108
"6398" 30 32 5000
"6399" 11 30 22506
"6400" 27 48 5430
"6401" 8 116 108588
"6402" 3 130 132798
"6403" 13 59 44809
"6404" 8 36 32904
"6405" 18 40 16400
"6406" 7 30 28688
"6407" 4 36 41038
"6408" 10 40 32106
"6409" 26 70 29980
"6410" 5 80 80852
"6411" 6 51 50807
"6412" 14 38 23971
"6413" 5 33 36815
"6414" 21 53 22581
"6415" 9 41 36826
"6416" 14 37 21873
"6417" 1 46 56747
"6418" 3 45 52043
"6419" 10 52 44068
"6420" 15 37 19639
"6421" 6 78 76480
"6422" 6 38 38966
"6423" 25 40 5000
"6424" 19 65 38368
"6425" 7 46 45803
"6426" 1 68 77272
"6427" 15 42 25300
"6428" 27 33 5000
"6429" 11 101 88829
"6430" 24 33 5000
"6431" 10 38 30370
"6432" 3 32 39285
"6433" 12 32 21098
"6434" 4 42 46574
"6435" 22 33 5000
"6436" 14 54 38894
"6437" 18 79 54659
"6438" 7 45 44000
"6439" 21 50 21598
"6440" 15 41 24322
"6441" 24 36 5000
"6442" 12 46 33921
"6443" 20 60 31948
"6444" 13 34 20611
"6445" 26 104 60982
"6446" 6 59 59109
"6447" 12 48 35834
"6448" 18 46 23276
"6449" 15 39 22309
"6450" 24 38 5000
"6451" 17 30 9037
"6452" 4 76 78526
"6453" 10 41 33776
"6454" 22 53 20869
"6455" 20 30 5000
"6456" 7 35 34246
"6457" 17 52 29780
"6458" 8 35 32769
"6459" 26 50 10675
"6460" 27 37 5000
"6461" 16 33 14576
"6462" 21 40 11635
"6463" 14 97 77968
"6464" 20 35 8871
"6465" 9 68 61646
"6466" 15 52 35280
"6467" 3 45 51873
"6468" 9 30 25463
"6469" 13 35 21961
"6470" 11 47 37867
"6471" 4 34 39272
"6472" 8 50 46339
"6473" 18 54 30686
"6474" 1 33 45300
"6475" 6 76 74330
"6476" 21 33 5000
"6477" 28 63 19621
"6478" 3 31 38905
"6479" 2 46 55234
"6480" 19 35 11252
"6481" 17 35 15131
"6482" 21 41 12501
"6483" 12 52 40844
"6484" 26 48 9177
"6485" 10 92 82255
"6486" 1 53 64087
"6487" 10 40 32449
"6488" 25 74 35145
"6489" 20 32 5601
"6490" 4 41 45868
"6491" 21 39 10169
"6492" 9 39 33873
"6493" 1 36 47037
"6494" 30 58 9805
"6495" 17 36 15202
"6496" 15 55 36655
"6497" 12 40 28857
"6498" 18 31 7726
"6499" 24 39 5000
"6500" 12 38 27294
"6501" 14 56 40565
"6502" 9 45 39719
"6503" 1 32 44062
"6504" 26 36 5000
"6505" 7 55 52820
"6506" 6 33 34051
"6507" 23 34 5000
"6508" 3 87 91651
"6509" 2 42 50991
"6510" 28 54 9164
"6511" 4 44 48483
"6512" 19 69 42210
"6513" 14 50 34758
"6514" 12 32 22020
"6515" 28 47 5000
"6516" 22 30 5000
"6517" 14 66 49647
"6518" 5 36 38785
"6519" 11 32 23092
"6520" 10 32 25328
"6521" 26 30 5000
"6522" 25 32 5000
"6523" 3 40 47267
"6524" 14 65 48264
"6525" 21 45 15717
"6526" 8 51 48259
"6527" 26 72 31013
"6528" 28 37 5000
"6529" 0 40 53086
"6530" 23 35 5000
"6531" 5 49 52162
"6532" 7 42 41066
"6533" 26 62 21971
"6534" 3 38 45528
"6535" 13 67 52968
"6536" 24 65 28141
"6537" 19 37 12734
"6538" 1 99 107127
"6539" 19 59 32814
"6540" 22 41 9715
"6541" 6 41 42137
"6542" 5 46 48629
"6543" 2 32 40892
"6544" 13 36 22597
"6545" 6 33 34100
"6546" 18 40 17442
"6547" 25 52 14205
"6548" 8 31 27673
"6549" 10 33 26312
"6550" 8 54 50115
"6551" 20 34 6754
"6552" 23 66 31253
"6553" 9 46 41285
"6554" 22 77 44234
"6555" 10 32 25997
"6556" 1 35 45852
"6557" 13 31 17745
"6558" 18 37 13665
"6559" 25 69 30915
"6560" 2 53 61564
"6561" 8 35 31746
"6562" 23 35 5000
"6563" 11 43 34384
"6564" 29 36 5000
"6565" 15 34 17531
"6566" 25 34 5000
"6567" 28 40 5000
"6568" 25 39 5000
"6569" 3 88 92668
"6570" 17 84 60335
"6571" 17 76 52623
"6572" 17 32 10858
"6573" 12 33 22032
"6574" 10 96 86184
"6575" 4 38 44153
"6576" 10 41 33187
"6577" 11 94 82490
"6578" 13 46 32984
"6579" 14 30 16650
"6580" 18 37 14213
"6581" 14 30 15506
"6582" 11 43 33743
"6583" 28 52 9169
"6584" 5 54 55995
"6585" 5 75 76410
"6586" 14 32 17835
"6587" 8 33 29296
"6588" 28 41 5000
"6589" 12 50 38325
"6590" 6 32 33633
"6591" 10 47 39549
"6592" 18 44 20633
"6593" 10 38 31577
"6594" 26 31 5000
"6595" 24 30 5000
"6596" 5 65 67607
"6597" 0 42 55356
"6598" 22 40 9385
"6599" 22 47 16309
"6600" 14 46 31470
"6601" 29 68 21218
"6602" 8 73 68505
"6603" 24 42 6333
"6604" 23 41 8056
"6605" 11 69 58114
"6606" 10 68 58956
"6607" 21 32 5000
"6608" 1 33 43316
"6609" 28 38 5000
"6610" 27 34 5000
"6611" 18 45 21981
"6612" 6 35 36327
"6613" 14 49 33378
"6614" 22 35 5000
"6615" 29 46 5000
"6616" 28 55 10844
"6617" 2 51 59370
"6618" 22 38 7527
"6619" 20 74 44993
"6620" 25 34 5000
"6621" 8 32 28518
"6622" 28 32 5000
"6623" 27 39 5000
"6624" 6 30 31492
"6625" 10 62 52698
"6626" 8 47 43795
"6627" 3 36 43045
"6628" 11 44 35807
"6629" 4 84 86340
"6630" 5 97 97038
"6631" 22 30 5000
"6632" 8 30 27521
"6633" 28 40 5000
"6634" 0 35 47641
"6635" 25 41 5000
"6636" 16 34 15271
"6637" 24 35 5000
"6638" 28 43 5000
"6639" 13 32 19262
"6640" 3 73 79439
"6641" 11 39 29977
"6642" 10 40 32112
"6643" 22 51 19709
"6644" 6 84 81986
"6645" 2 32 40908
"6646" 25 50 12118
"6647" 4 34 39688
"6648" 6 63 63223
"6649" 13 50 36842
"6650" 6 31 33238
"6651" 0 46 58599
"6652" 29 52 6312
"6653" 2 40 49429
"6654" 23 47 13885
"6655" 20 48 20895
"6656" 20 62 33697
"6657" 3 38 44869
"6658" 25 67 28969
"6659" 13 58 44400
"6660" 2 54 62448
"6661" 2 45 53869
"6662" 11 39 29315
"6663" 17 40 19068
"6664" 30 34 5000
"6665" 24 49 13664
"6666" 30 41 5000
"6667" 21 31 5000
"6668" 7 45 43339
"6669" 2 41 50473
"6670" 25 75 36130
"6671" 20 35 8143
"6672" 5 40 43308
"6673" 25 53 16213
"6674" 20 36 10527
"6675" 15 48 29649
"6676" 15 56 37483
"6677" 27 75 32444
"6678" 5 32 35829
"6679" 1 36 48216
"6680" 14 38 23760
"6681" 17 43 21761
"6682" 0 59 71169
"6683" 30 47 5000
"6684" 8 185 175035
"6685" 12 43 32549
"6686" 16 34 14833
"6687" 19 35 9666
"6688" 5 38 40616
"6689" 21 64 34831
"6690" 28 74 29422
"6691" 1 57 66512
"6692" 23 68 33600
"6693" 16 31 12326
"6694" 26 51 11735
"6695" 25 53 16162
"6696" 23 45 11049
"6697" 23 34 5000
"6698" 9 84 77019
"6699" 10 47 39508
"6700" 30 36 5000
"6701" 4 37 42363
"6702" 17 32 10992
"6703" 21 51 20912
"6704" 5 56 57879
"6705" 14 41 26290
"6706" 12 47 35233
"6707" 11 114 101152
"6708" 17 41 19819
"6709" 23 43 9667
"6710" 3 50 56693
"6711" 21 43 14859
"6712" 18 70 44728
"6713" 22 42 11279
"6714" 29 34 5000
"6715" 11 44 34415
"6716" 7 44 42120
"6717" 19 56 30539
"6718" 13 47 33842
"6719" 20 73 44482
"6720" 24 59 22897
"6721" 11 45 35224
"6722" 14 41 26041
"6723" 5 103 103244
"6724" 13 34 21845
"6725" 1 60 69682
"6726" 12 47 35341
"6727" 10 49 40523
"6728" 3 51 57469
"6729" 16 103 81326
"6730" 5 99 98436
"6731" 13 58 43421
"6732" 10 41 33645
"6733" 13 46 32151
"6734" 11 36 27977
"6735" 1 42 52825
"6736" 27 47 6519
"6737" 29 46 5000
"6738" 16 38 18617
"6739" 11 34 24619
"6740" 22 30 5000
"6741" 27 32 5000
"6742" 10 51 42773
"6743" 15 93 73450
"6744" 2 42 51229
"6745" 23 39 6455
"6746" 12 40 28861
"6747" 28 31 5000
"6748" 4 66 69086
"6749" 12 104 90127
"6750" 28 70 25733
"6751" 2 64 72001
"6752" 22 32 5000
"6753" 8 57 52781
"6754" 12 48 36482
"6755" 6 32 33325
"6756" 3 64 69046
"6757" 4 33 38155
"6758" 10 35 28098
"6759" 10 41 33495
"6760" 16 50 30005
"6761" 13 32 19328
"6762" 1 41 52065
"6763" 26 42 5000
"6764" 5 34 37023
"6765" 14 31 17111
"6766" 5 68 69197
"6767" 16 32 13125
"6768" 28 31 5000
"6769" 28 52 8616
"6770" 15 56 38518
"6771" 1 72 81401
"6772" 27 37 5000
"6773" 24 128 88863
"6774" 8 38 34774
"6775" 21 33 5000
"6776" 18 30 7170
"6777" 19 93 65508
"6778" 26 83 42604
"6779" 28 72 27932
"6780" 21 55 24751
"6781" 26 55 15394
"6782" 17 88 64530
"6783" 4 50 54114
"6784" 14 34 19286
"6785" 1 37 48061
"6786" 4 40 45109
"6787" 14 76 59211
"6788" 22 49 16754
"6789" 10 41 34042
"6790" 22 52 20063
"6791" 22 34 5000
"6792" 5 39 42832
"6793" 27 34 5000
"6794" 5 47 49403
"6795" 13 33 21189
"6796" 7 55 52742
"6797" 30 30 5000
"6798" 22 34 5000
"6799" 22 82 48077
"6800" 6 31 32137
"6801" 18 36 13119
"6802" 11 32 24183
"6803" 16 138 113067
"6804" 10 38 30941
"6805" 11 36 27470
"6806" 6 113 110635
"6807" 14 32 16576
"6808" 1 36 46961
"6809" 18 55 31978
"6810" 19 50 24669
"6811" 26 103 61536
"6812" 16 53 32941
"6813" 1 44 54190
"6814" 0 33 46704
"6815" 10 35 28624
"6816" 30 31 5000
"6817" 29 32 5000
"6818" 15 47 29956
"6819" 4 45 50227
"6820" 18 65 40864
"6821" 4 46 49939
"6822" 3 52 58624
"6823" 1 50 60812
"6824" 26 49 9015
"6825" 14 36 21702
"6826" 30 35 5000
"6827" 6 37 38146
"6828" 9 36 31725
"6829" 5 33 36570
"6830" 0 83 94801
"6831" 14 36 21398
"6832" 13 46 32159
"6833" 11 36 26890
"6834" 27 46 5457
"6835" 29 32 5000
"6836" 9 39 34810
"6837" 19 40 15254
"6838" 23 48 13645
"6839" 26 54 14473
"6840" 6 43 43370
"6841" 4 91 93453
"6842" 29 34 5000
"6843" 16 31 13859
"6844" 19 37 12294
"6845" 22 31 5000
"6846" 24 33 5000
"6847" 3 43 49169
"6848" 8 42 37984
"6849" 18 86 61418
"6850" 9 45 39290
"6851" 11 52 42984
"6852" 11 30 21887
"6853" 25 37 5000
"6854" 16 43 23843
"6855" 25 75 36065
"6856" 13 57 42053
"6857" 3 60 65484
"6858" 23 38 5574
"6859" 16 50 30842
"6860" 6 41 41765
"6861" 8 57 54130
"6862" 8 52 48963
"6863" 14 35 19976
"6864" 19 30 5032
"6865" 28 38 5000
"6866" 15 42 24942
"6867" 25 55 18252
"6868" 16 31 12127
"6869" 5 69 70754
"6870" 29 33 5000
"6871" 5 93 93632
"6872" 8 48 45545
"6873" 23 38 5000
"6874" 2 34 43839
"6875" 9 41 36310
"6876" 2 53 60533
"6877" 8 38 35092
"6878" 28 32 5000
"6879" 27 33 5000
"6880" 3 54 61095
"6881" 30 39 5000
"6882" 2 41 49769
"6883" 17 34 13749
"6884" 16 30 12353
"6885" 4 75 77298
"6886" 26 45 6585
"6887" 4 31 36808
"6888" 22 30 5000
"6889" 26 46 6034
"6890" 19 34 9914
"6891" 13 30 17240
"6892" 18 72 48061
"6893" 8 51 46553
"6894" 20 88 58209
"6895" 28 53 9096
"6896" 18 34 10537
"6897" 28 73 28920
"6898" 10 34 26773
"6899" 1 32 43507
"6900" 23 38 5000
"6901" 11 39 30037
"6902" 14 34 19383
"6903" 14 37 23066
"6904" 14 30 15640
"6905" 4 41 46293
"6906" 16 45 25611
"6907" 25 37 5000
"6908" 26 41 5000
"6909" 13 35 21541
"6910" 19 60 33845
"6911" 18 94 68857
"6912" 19 105 76234
"6913" 8 31 27377
"6914" 19 43 17742
"6915" 22 45 13461
"6916" 9 85 77164
"6917" 29 46 5000
"6918" 5 35 38526
"6919" 14 63 47015
"6920" 17 43 21169
"6921" 10 40 31987
"6922" 14 49 33455
"6923" 29 79 32159
"6924" 7 77 75304
"6925" 16 38 19220
"6926" 15 50 32510
"6927" 29 39 5000
"6928" 14 85 67574
"6929" 26 43 5000
"6930" 28 35 5000
"6931" 17 102 77845
"6932" 24 34 5000
"6933" 0 37 49424
"6934" 18 100 73797
"6935" 6 38 38382
"6936" 11 34 25420
"6937" 11 30 21228
"6938" 22 43 12605
"6939" 30 39 5000
"6940" 2 63 71583
"6941" 6 30 31043
"6942" 27 106 61725
"6943" 23 31 5000
"6944" 26 40 5000
"6945" 22 40 9497
"6946" 26 33 5000
"6947" 24 32 5000
"6948" 30 30 5000
"6949" 9 44 38444
"6950" 12 32 21671
"6951" 3 75 79574
"6952" 16 60 40121
"6953" 3 45 51095
"6954" 7 31 31048
"6955" 15 38 21091
"6956" 26 37 5000
"6957" 25 50 12540
"6958" 4 84 87286
"6959" 16 31 12906
"6960" 6 63 63216
"6961" 28 39 5000
"6962" 2 80 87787
"6963" 17 39 18490
"6964" 24 59 22925
"6965" 17 31 10201
"6966" 14 80 63059
"6967" 5 63 64313
"6968" 9 45 40286
"6969" 26 32 5000
"6970" 6 39 39952
"6971" 19 39 13853
"6972" 1 55 64733
"6973" 26 34 5000
"6974" 23 37 5000
"6975" 11 46 36684
"6976" 20 37 10388
"6977" 10 53 45080
"6978" 17 45 23684
"6979" 14 45 30544
"6980" 1 39 49984
"6981" 20 36 9328
"6982" 24 75 38673
"6983" 23 46 12885
"6984" 28 118 70646
"6985" 25 40 5000
"6986" 15 34 17708
"6987" 14 45 30449
"6988" 12 53 40425
"6989" 20 53 24818
"6990" 30 45 5000
"6991" 23 55 21839
"6992" 12 30 19423
"6993" 1 60 70647
"6994" 0 31 44168
"6995" 7 52 50727
"6996" 25 65 26093
"6997" 26 45 6116
"6998" 25 37 5000
"6999" 8 35 31860
"7000" 13 45 32038
"7001" 5 82 83087
"7002" 9 46 40648
"7003" 29 53 7729
"7004" 18 41 17955
"7005" 7 68 66334
"7006" 21 54 23234
"7007" 25 87 48352
"7008" 20 70 41891
"7009" 9 55 48769
"7010" 16 31 12678
"7011" 2 58 66529
"7012" 11 36 27547
"7013" 19 35 10792
"7014" 6 34 35295
"7015" 21 38 9833
"7016" 30 32 5000
"7017" 19 42 17121
"7018" 18 63 39468
"7019" 13 59 45772
"7020" 21 34 5954
"7021" 2 39 48096
"7022" 11 41 32730
"7023" 21 41 12723
"7024" 1 53 62686
"7025" 21 36 7389
"7026" 17 85 61849
"7027" 25 34 5000
"7028" 17 96 72931
"7029" 16 60 39939
"7030" 8 31 28307
"7031" 18 78 52868
"7032" 17 63 41054
"7033" 13 65 50212
"7034" 20 38 11247
"7035" 1 40 50688
"7036" 15 33 16631
"7037" 7 38 37781
"7038" 12 59 48498
"7039" 12 47 35446
"7040" 8 33 29840
"7041" 24 43 8243
"7042" 2 44 53203
"7043" 6 47 47862
"7044" 10 52 43539
"7045" 13 32 20037
"7046" 29 44 5000
"7047" 12 43 32671
"7048" 16 35 17031
"7049" 10 41 33068
"7050" 2 80 87726
"7051" 1 38 49244
"7052" 15 30 14509
"7053" 2 59 67810
"7054" 10 41 33970
"7055" 2 49 57086
"7056" 9 38 33160
"7057" 6 85 83671
"7058" 12 41 30242
"7059" 12 31 20532
"7060" 19 64 37668
"7061" 15 37 19816
"7062" 13 30 17855
"7063" 18 37 13520
"7064" 14 64 48072
"7065" 20 110 79339
"7066" 30 54 6498
"7067" 16 30 10346
"7068" 3 52 57679
"7069" 28 31 5000
"7070" 15 42 25311
"7071" 13 46 33089
"7072" 11 117 103428
"7073" 6 44 45789
"7074" 10 47 40341
"7075" 4 37 42207
"7076" 15 37 20151
"7077" 6 46 46048
"7078" 20 57 29132
"7079" 15 62 43194
"7080" 28 56 12144
"7081" 10 50 42053
"7082" 3 46 53047
"7083" 12 35 24786
"7084" 4 47 51243
"7085" 4 32 36218
"7086" 14 36 21410
"7087" 12 47 35350
"7088" 16 51 31502
"7089" 3 39 46396
"7090" 6 35 35644
"7091" 17 46 23725
"7092" 19 104 75372
"7093" 15 58 40180
"7094" 13 65 51424
"7095" 27 77 34618
"7096" 11 40 30797
"7097" 28 79 33505
"7098" 30 34 5000
"7099" 25 37 5000
"7100" 24 115 75430
"7101" 9 32 27348
"7102" 3 43 50438
"7103" 22 34 5000
"7104" 14 36 21161
"7105" 25 54 16433
"7106" 7 33 32524
"7107" 3 37 44534
"7108" 5 59 60313
"7109" 4 68 71458
"7110" 17 52 30076
"7111" 19 49 24031
"7112" 2 65 72138
"7113" 11 32 23525
"7114" 16 68 47543
"7115" 12 43 31872
"7116" 27 51 8958
"7117" 25 41 5000
"7118" 24 115 76014
"7119" 20 39 12671
"7120" 11 59 49375
"7121" 18 33 11273
"7122" 19 47 21366
"7123" 3 83 88338
"7124" 1 32 44444
"7125" 7 31 30775
"7126" 27 40 5000
"7127" 18 97 71284
"7128" 13 32 19417
"7129" 24 74 37793
"7130" 26 37 5000
"7131" 30 32 5000
"7132" 3 88 93217
"7133" 4 70 73507
"7134" 5 47 49313
"7135" 21 63 32706
"7136" 4 36 41945
"7137" 20 52 24206
"7138" 17 64 41603
"7139" 25 42 5000
"7140" 22 77 44625
"7141" 10 66 57839
"7142" 16 95 72698
"7143" 2 42 51621
"7144" 10 89 80044
"7145" 12 43 32023
"7146" 18 46 22828
"7147" 12 50 39201
"7148" 7 67 64207
"7149" 12 49 37891
"7150" 9 86 78733
"7151" 6 35 35270
"7152" 15 31 13629
"7153" 28 41 5000
"7154" 23 39 6885
"7155" 20 43 15544
"7156" 3 54 60037
"7157" 26 44 5429
"7158" 24 32 5000
"7159" 13 32 20300
"7160" 12 36 25717
"7161" 10 35 28100
"7162" 8 40 36853
"7163" 26 75 35095
"7164" 3 47 52690
"7165" 19 35 10337
"7166" 24 77 40020
"7167" 16 34 14537
"7168" 12 54 42227
"7169" 25 59 21828
"7170" 18 33 9641
"7171" 24 131 91187
"7172" 29 39 5000
"7173" 19 35 10657
"7174" 24 85 47988
"7175" 17 36 15426
"7176" 9 61 54645
"7177" 6 71 70111
"7178" 18 47 24367
"7179" 17 33 12832
"7180" 8 53 50596
"7181" 9 74 67225
"7182" 6 61 61448
"7183" 17 42 21168
"7184" 29 60 14908
"7185" 22 36 5285
"7186" 17 44 22824
"7187" 6 42 41970
"7188" 16 88 66232
"7189" 0 44 55931
"7190" 15 42 24259
"7191" 24 48 12926
"7192" 15 44 27226
"7193" 2 86 92014
"7194" 14 37 22271
"7195" 4 46 50275
"7196" 18 39 15195
"7197" 20 53 24383
"7198" 18 34 11576
"7199" 23 45 12130
"7200" 19 54 29579
"7201" 10 77 68986
"7202" 13 36 23707
"7203" 15 48 30881
"7204" 23 42 9128
"7205" 27 96 51978
"7206" 2 108 113664
"7207" 20 58 29997
"7208" 22 43 11531
"7209" 29 47 5000
"7210" 24 108 69017
"7211" 20 71 42763
"7212" 16 30 11187
"7213" 10 35 27716
"7214" 24 41 5406
"7215" 4 55 59760
"7216" 13 58 43869
"7217" 1 40 52409
"7218" 1 77 85764
"7219" 10 83 73728
"7220" 22 47 15964
"7221" 19 48 23304
"7222" 20 63 34730
"7223" 28 54 10618
"7224" 7 42 40728
"7225" 29 68 21263
"7226" 9 37 32257
"7227" 14 34 19668
"7228" 5 41 44111
"7229" 18 40 17677
"7230" 13 60 46335
"7231" 18 85 59930
"7232" 25 50 12172
"7233" 2 30 40397
"7234" 6 103 101513
"7235" 2 69 74935
"7236" 6 74 73029
"7237" 20 53 25631
"7238" 2 49 57127
"7239" 17 88 64617
"7240" 23 32 5000
"7241" 1 39 49914
"7242" 19 165 133409
"7243" 14 56 40387
"7244" 8 45 41429
"7245" 16 40 20027
"7246" 28 43 5000
"7247" 4 42 47102
"7248" 20 137 105082
"7249" 2 37 45630
"7250" 14 43 27758
"7251" 9 78 70938
"7252" 9 59 53420
"7253" 20 76 47534
"7254" 27 55 12897
"7255" 21 47 18181
"7256" 27 37 5000
"7257" 9 31 26265
"7258" 22 61 29236
"7259" 20 39 12325
"7260" 13 34 20902
"7261" 16 43 24524
"7262" 22 39 8221
"7263" 5 38 41223
"7264" 18 40 17102
"7265" 6 42 43047
"7266" 24 34 5000
"7267" 25 32 5000
"7268" 12 36 25199
"7269" 11 45 35653
"7270" 4 40 44877
"7271" 2 61 68941
"7272" 10 38 30438
"7273" 17 53 31585
"7274" 25 57 19221
"7275" 20 110 79898
"7276" 6 68 68258
"7277" 12 72 59165
"7278" 6 31 32062
"7279" 26 98 56111
"7280" 3 61 67431
"7281" 27 37 5000
"7282" 22 58 26139
"7283" 3 32 38473
"7284" 1 53 63290
"7285" 26 36 5000
"7286" 7 34 33070
"7287" 23 38 5052
"7288" 20 54 26520
"7289" 15 39 22205
"7290" 3 31 38361
"7291" 18 49 25096
"7292" 5 32 34834
"7293" 20 44 17798
"7294" 16 65 45153
"7295" 2 132 135857
"7296" 29 74 27677
"7297" 16 34 15025
"7298" 20 70 41222
"7299" 29 40 5000
"7300" 6 54 54770
"7301" 13 57 43700
"7302" 17 46 23447
"7303" 23 35 5000
"7304" 27 78 35565
"7305" 18 36 13421
"7306" 16 59 39698
"7307" 15 54 36155
"7308" 7 93 88676
"7309" 26 147 102647
"7310" 5 77 78451
"7311" 7 38 37889
"7312" 25 39 5000
"7313" 6 107 103614
"7314" 21 72 40285
"7315" 11 65 53761
"7316" 23 44 10700
"7317" 21 40 11113
"7318" 4 36 41170
"7319" 27 39 5000
"7320" 13 38 25233
"7321" 7 34 32998
"7322" 20 35 8555
"7323" 10 70 62633
"7324" 21 56 26216
"7325" 24 58 22590
"7326" 23 39 5934
"7327" 26 48 7826
"7328" 22 41 9585
"7329" 24 42 7235
"7330" 19 74 47198
"7331" 8 68 62951
"7332" 24 97 58597
"7333" 14 36 20651
"7334" 24 47 11365
"7335" 19 37 12017
"7336" 19 32 7620
"7337" 30 41 5000
"7338" 11 43 34644
"7339" 15 42 24373
"7340" 29 31 5000
"7341" 9 35 30489
"7342" 30 34 5000
"7343" 24 62 25580
"7344" 25 36 5000
"7345" 6 37 37821
"7346" 19 56 30144
"7347" 5 42 44049
"7348" 16 48 28504
"7349" 28 57 12858
"7350" 22 31 5000
"7351" 25 36 5000
"7352" 29 36 5000
"7353" 29 49 5000
"7354" 25 33 5000
"7355" 15 37 20280
"7356" 4 52 56324
"7357" 6 64 64011
"7358" 6 40 41349
"7359" 20 40 12565
"7360" 2 45 54210
"7361" 21 126 92998
"7362" 1 30 41456
"7363" 10 54 45579
"7364" 7 42 41778
"7365" 21 34 5691
